forecast_month,Product_ID,Region_ID,Actual_Demand,Model,forecast_demand,Product_Category,Product_Line,Region,evaluation_scope,forecast_error,absolute_error,squared_error
2025-12-01,P004,R03,2797,Seasonal Naive,5561.0,Electronic Module,Automotive Component,Asia,Final test / rolling one-month-ahead,2764.0,2764.0,7639696.0
2025-12-01,P004,R04,18632,Naive Forecast,5192.0,Electronic Module,Automotive Component,South America,Final test / rolling one-month-ahead,-13440.0,13440.0,180633600.0
2025-12-01,P004,R04,18632,Random Forest,8521.322747724045,Electronic Module,Automotive Component,South America,Final test / rolling one-month-ahead,-10110.677252275955,10110.677252275955,102225794.49969044
2025-12-01,P004,R04,18632,Seasonal Naive,12686.0,Electronic Module,Automotive Component,South America,Final test / rolling one-month-ahead,-5946.0,5946.0,35354916.0
2025-12-01,P005,R01,4217,Naive Forecast,7060.0,Sensor,Automotive Component,North America,Final test / rolling one-month-ahead,2843.0,2843.0,8082649.0
2025-12-01,P005,R01,4217,Random Forest,7928.398816088697,Sensor,Automotive Component,North America,Final test / rolling one-month-ahead,3711.3988160886965,3711.3988160886965,13774481.172064578
2025-12-01,P005,R01,4217,Seasonal Naive,7906.0,Sensor,Automotive Component,North America,Final test / rolling one-month-ahead,3689.0,3689.0,13608721.0
2025-12-01,P005,R02,7417,Naive Forecast,18078.0,Sensor,Automotive Component,Europe,Final test / rolling one-month-ahead,10661.0,10661.0,113656921.0
2025-12-01,P005,R02,7417,Random Forest,11540.723811632814,Sensor,Automotive Component,Europe,Final test / rolling one-month-ahead,4123.7238116328135,4123.7238116328135,17005098.07462746
2025-12-01,P005,R02,7417,Seasonal Naive,6525.0,Sensor,Automotive Component,Europe,Final test / rolling one-month-ahead,-892.0,892.0,795664.0
2025-12-01,P005,R03,5506,Naive Forecast,4876.0,Sensor,Automotive Component,Asia,Final test / rolling one-month-ahead,-630.0,630.0,396900.0
2025-12-01,P005,R03,5506,Random Forest,6488.4516240565,Sensor,Automotive Component,Asia,Final test / rolling one-month-ahead,982.4516240564999,982.4516240564999,965211.1936112542
2025-12-01,P005,R03,5506,Seasonal Naive,4602.0,Sensor,Automotive Component,Asia,Final test / rolling one-month-ahead,-904.0,904.0,817216.0
2025-12-01,P005,R04,3264,Naive Forecast,12639.0,Sensor,Automotive Component,South America,Final test / rolling one-month-ahead,9375.0,9375.0,87890625.0
2025-12-01,P005,R04,3264,Random Forest,15367.662602383723,Sensor,Automotive Component,South America,Final test / rolling one-month-ahead,12103.662602383723,12103.662602383723,146498648.39234233
2025-12-01,P005,R04,3264,Seasonal Naive,10481.0,Sensor,Automotive Component,South America,Final test / rolling one-month-ahead,7217.0,7217.0,52085089.0
2025-12-01,P006,R01,6951,Naive Forecast,10487.0,Brake System,Automotive Component,North America,Final test / rolling one-month-ahead,3536.0,3536.0,12503296.0
2025-12-01,P006,R01,6951,Random Forest,8324.40905917693,Brake System,Automotive Component,North America,Final test / rolling one-month-ahead,1373.409059176931,1373.409059176931,1886252.4438292624
2025-12-01,P006,R01,6951,Seasonal Naive,7954.0,Brake System,Automotive Component,North America,Final test / rolling one-month-ahead,1003.0,1003.0,1006009.0
2025-12-01,P006,R02,11575,Naive Forecast,8574.0,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,-3001.0,3001.0,9006001.0
2025-12-01,P006,R02,11575,Random Forest,8767.196868983277,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,-2807.8031310167225,2807.8031310167225,7883758.422547311
2025-12-01,P006,R02,11575,Seasonal Naive,1955.0,Brake System,Automotive Component,Europe,Final test / rolling one-month-ahead,-9620.0,9620.0,92544400.0
2025-12-01,P006,R03,5429,Naive Forecast,5122.0,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,-307.0,307.0,94249.0
2025-12-01,P006,R03,5429,Random Forest,6021.4286735903,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,592.4286735902997,592.4286735902997,350971.73329196183
2025-12-01,P006,R03,5429,Seasonal Naive,8677.0,Brake System,Automotive Component,Asia,Final test / rolling one-month-ahead,3248.0,3248.0,10549504.0
2025-12-01,P006,R04,13409,Naive Forecast,9967.0,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,-3442.0,3442.0,11847364.0
2025-12-01,P006,R04,13409,Random Forest,10446.038156246532,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,-2962.961843753468,2962.961843753468,8779142.88753895
2025-12-01,P006,R04,13409,Seasonal Naive,9248.0,Brake System,Automotive Component,South America,Final test / rolling one-month-ahead,-4161.0,4161.0,17313921.0
2025-12-01,P007,R01,9629,Naive Forecast,9025.0,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,-604.0,604.0,364816.0
2025-12-01,P007,R01,9629,Random Forest,8813.292262129895,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,-815.7077378701051,815.7077378701051,665379.1136211641
2025-12-01,P007,R01,9629,Seasonal Naive,6498.0,Transmission,Automotive Component,North America,Final test / rolling one-month-ahead,-3131.0,3131.0,9803161.0
2025-12-01,P007,R02,17343,Naive Forecast,7355.0,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,-9988.0,9988.0,99760144.0
2025-12-01,P007,R02,17343,Random Forest,6621.68119220594,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,-10721.318807794061,10721.318807794061,114946676.97835867
2025-12-01,P007,R02,17343,Seasonal Naive,10472.0,Transmission,Automotive Component,Europe,Final test / rolling one-month-ahead,-6871.0,6871.0,47210641.0
2025-12-01,P007,R03,1614,Naive Forecast,10397.0,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,8783.0,8783.0,77141089.0
2025-12-01,P007,R03,1614,Random Forest,7988.126182450946,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,6374.126182450946,6374.126182450946,40629484.58980667
2025-12-01,P007,R03,1614,Seasonal Naive,5834.0,Transmission,Automotive Component,Asia,Final test / rolling one-month-ahead,4220.0,4220.0,17808400.0
2025-12-01,P007,R04,15045,Naive Forecast,12290.0,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,-2755.0,2755.0,7590025.0
2025-12-01,P007,R04,15045,Random Forest,11962.485099206346,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,-3082.5149007936543,3082.5149007936543,9501898.113614913
2025-12-01,P007,R04,15045,Seasonal Naive,11259.0,Transmission,Automotive Component,South America,Final test / rolling one-month-ahead,-3786.0,3786.0,14333796.0
2025-12-01,P008,R01,10155,Naive Forecast,5416.0,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,-4739.0,4739.0,22458121.0
2025-12-01,P008,R01,10155,Random Forest,6072.042483974427,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,-4082.9575160255727,4082.9575160255727,16670542.077669714
2025-12-01,P008,R01,10155,Seasonal Naive,8546.0,Control Unit,Automotive Component,North America,Final test / rolling one-month-ahead,-1609.0,1609.0,2588881.0
2025-12-01,P008,R02,5950,Naive Forecast,7939.0,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,1989.0,1989.0,3956121.0
2025-12-01,P008,R02,5950,Random Forest,9029.178022437833,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,3079.1780224378326,3079.1780224378326,9481337.29386416
2025-12-01,P008,R02,5950,Seasonal Naive,11938.0,Control Unit,Automotive Component,Europe,Final test / rolling one-month-ahead,5988.0,5988.0,35856144.0
2025-12-01,P008,R03,6157,Naive Forecast,845.0,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,-5312.0,5312.0,28217344.0
2025-12-01,P008,R03,6157,Random Forest,5203.575445818072,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,-953.4245541819282,953.4245541819282,909018.3805170086
2025-12-01,P008,R03,6157,Seasonal Naive,8840.0,Control Unit,Automotive Component,Asia,Final test / rolling one-month-ahead,2683.0,2683.0,7198489.0
2025-12-01,P008,R04,12527,Naive Forecast,16208.0,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,3681.0,3681.0,13549761.0
2025-12-01,P008,R04,12527,Random Forest,12743.44196421144,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,216.4419642114408,216.4419642114408,46847.123871706615
2025-12-01,P008,R04,12527,Seasonal Naive,21525.0,Control Unit,Automotive Component,South America,Final test / rolling one-month-ahead,8998.0,8998.0,80964004.0
