Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Unit_Price,Revenue,Delivery_Days,Order_Status
SO07394,2023-06-05,C040,P004,R01,1735,210.18,364662.3,6,Completed
SO07395,2023-02-11,C049,P006,R03,72,32.35,2329.2,10,Completed
SO07396,2024-08-02,C044,P008,R01,818,208.9,170880.2,19,Completed
SO07397,2024-11-07,C022,P007,R02,1398,268.98,376034.04,9,Completed
SO07398,2025-01-25,C044,P008,R01,854,24.88,21247.52,19,Completed
SO07399,2023-07-24,C037,P001,R04,578,147.73,85387.94,23,Completed
SO07400,2024-02-16,C016,P006,R03,1308,27.11,35459.88,14,Completed
SO07401,2025-01-06,C040,P006,R01,129,340.97,43985.13,4,Completed
SO07402,2024-01-25,C025,P001,R01,1799,450.97,811295.03,9,Completed
SO07403,2023-10-26,C012,P004,R01,1986,72.68,144342.48,18,Completed
SO07404,2023-08-27,C009,P006,R02,1663,281.31,467818.53,17,Completed
SO07405,2024-11-30,C010,P001,R04,1068,323.94,345967.92,20,Completed
SO07406,2023-04-23,C013,P007,R01,1002,171.07,171412.14,18,Completed
SO07407,2023-03-31,C027,P005,R03,1417,353.24,500541.08,24,Completed
SO07408,2023-04-27,C028,P003,R04,1419,277.11,393219.09,10,Completed
SO07409,2025-04-30,C044,P001,R01,1015,462.74,469681.1,25,Completed
SO07410,2025-07-13,C022,P004,R02,1391,90.97,126539.27,28,Delayed
SO07411,2024-07-02,C004,P006,R03,311,248.74,77358.14,4,Completed
SO07412,2024-11-17,C031,P003,R02,138,464.3,64073.4,24,Completed
SO07413,2024-10-14,C032,P008,R02,1904,429.98,818681.92,19,Completed
SO07414,2024-08-12,C033,P001,R02,933,224.43,209393.19,17,Completed
SO07415,2024-10-02,C042,P008,R04,101,163.99,16562.99,27,Delayed
SO07416,2025-10-09,C015,P008,R04,1015,361.65,367074.75,11,Completed
SO07417,2024-11-14,C050,P005,R04,794,97.82,77669.08,14,Completed
SO07418,2023-02-18,C043,P007,R04,528,409.11,216010.08,25,Completed
SO07419,2024-03-12,C008,P004,R04,561,335.55,188243.55,11,Completed
SO07420,2024-12-13,C047,P005,R04,1862,284.7,530111.4,27,Delayed
SO07421,2023-10-26,C028,P007,R04,917,289.02,265031.34,6,Completed
SO07422,2025-07-10,C038,P008,R02,1231,329.95,406168.45,6,Completed
SO07423,2024-06-05,C050,P002,R04,494,495.15,244604.1,13,Completed
SO07424,2023-03-22,C003,P002,R03,824,215.25,177366.0,9,Completed
SO07425,2023-07-14,C017,P004,R03,423,371.85,157292.55,19,Completed
SO07426,2025-10-13,C047,P008,R04,1959,430.85,844035.15,27,Delayed
SO07427,2024-01-11,C017,P007,R03,1959,466.47,913814.73,9,Completed
SO07428,2023-10-21,C016,P005,R03,790,119.97,94776.3,16,Completed
SO07429,2024-10-14,C028,P005,R04,1406,94.53,132909.18,6,Completed
SO07430,2024-06-04,C015,P008,R04,486,186.68,90726.48,9,Completed
SO07431,2025-01-13,C008,P001,R04,236,262.71,61999.56,23,Completed
SO07432,2025-06-24,C038,P007,R02,835,376.37,314268.95,16,Completed
SO07433,2025-09-29,C011,P003,R04,1692,496.14,839468.88,9,Completed
SO07434,2023-10-25,C035,P008,R02,528,74.87,39531.36,10,Completed
SO07435,2025-03-15,C032,P001,R02,958,92.61,88720.38,19,Completed
SO07436,2025-08-20,C018,P001,R04,1142,485.82,554806.44,12,Completed
SO07437,2024-05-23,C039,P008,R01,64,252.18,16139.52,28,Delayed
SO07438,2024-12-23,C042,P004,R04,481,221.93,106748.33,3,Completed
SO07439,2024-12-04,C033,P002,R02,398,498.52,198410.96,8,Completed
SO07440,2023-03-17,C005,P003,R04,847,70.87,60026.89,29,Delayed
SO07441,2023-04-30,C003,P001,R03,622,302.39,188086.58,15,Completed
SO07442,2024-08-31,C038,P007,R02,1115,274.87,306480.05,15,Completed
SO07443,2024-06-22,C016,P007,R03,604,427.52,258222.08,13,Completed
SO07444,2024-07-07,C015,P005,R04,742,303.92,225508.64,6,Completed
SO07445,2023-03-11,C001,P001,R01,1165,95.89,111711.85,25,Completed
SO07446,2023-02-06,C026,P002,R04,816,173.28,141396.48,18,Completed
SO07447,2024-02-09,C006,P008,R04,800,117.79,94232.0,29,Delayed
SO07448,2024-07-16,C045,P005,R03,904,200.88,181595.52,16,Completed
SO07449,2025-10-21,C013,P003,R01,796,210.22,167335.12,7,Completed
SO07450,2023-07-27,C046,P008,R01,1707,52.43,89498.01,20,Completed
SO07451,2023-01-09,C012,P005,R01,1744,254.8,444371.2,24,Completed
SO07452,2025-06-09,C011,P008,R04,142,470.26,66776.92,21,Completed
SO07453,2023-12-03,C026,P003,R04,286,397.2,113599.2,15,Completed
SO07454,2024-04-20,C007,P008,R02,1820,241.3,439166.0,9,Completed
SO07455,2025-04-09,C006,P004,R04,1808,264.73,478631.84,17,Completed
SO07456,2023-07-20,C025,P008,R01,849,313.1,265821.9,19,Completed
SO07457,2025-04-29,C046,P004,R01,876,205.86,180333.36,28,Delayed
SO07458,2023-02-16,C026,P006,R04,821,288.55,236899.55,8,Completed
SO07459,2024-10-25,C050,P003,R04,1809,265.83,480886.47,20,Completed
SO07460,2024-08-18,C006,P001,R04,980,126.44,123911.2,23,Completed
SO07461,2024-02-13,C004,P003,R03,1645,147.34,242374.3,8,Completed
SO07462,2023-09-12,C022,P004,R02,445,263.68,117337.6,19,Completed
SO07463,2023-04-25,C041,P008,R02,93,193.07,17955.51,24,Completed
SO07464,2025-09-29,C046,P001,R01,1409,459.68,647689.12,22,Completed
SO07465,2025-02-28,C029,P005,R02,510,473.54,241505.4,10,Completed
SO07466,2024-03-11,C042,P007,R04,935,304.25,284473.75,16,Completed
SO07467,2024-10-26,C008,P003,R04,975,407.65,397458.75,29,Delayed
SO07468,2025-10-15,C012,P003,R01,63,378.37,23837.31,25,Completed
SO07469,2025-05-10,C028,P006,R04,287,339.56,97453.72,3,Completed
SO07470,2023-11-11,C050,P001,R04,1371,46.96,64382.16,16,Completed
SO07471,2024-03-24,C042,P005,R04,866,364.7,315830.2,12,Completed
SO07472,2025-04-04,C012,P002,R01,534,21.54,11502.36,6,Completed
SO07473,2025-10-02,C001,P002,R01,334,280.9,93820.6,3,Completed
SO07474,2025-10-31,C009,P008,R02,624,399.86,249512.64,4,Completed
SO07475,2024-10-22,C042,P003,R04,802,421.27,337858.54,13,Completed
SO07476,2023-07-30,C015,P003,R04,1488,52.83,78611.04,26,Completed
SO07477,2023-07-17,C008,P007,R04,1330,184.0,244720.0,12,Completed
SO07478,2024-01-01,C031,P004,R02,1681,168.22,282777.82,7,Completed
SO07479,2024-10-23,C040,P003,R01,1546,400.27,618817.42,21,Completed
SO07480,2024-09-29,C001,P004,R01,1197,318.06,380717.82,25,Completed
SO07481,2023-07-07,C044,P005,R01,1917,126.81,243094.77,10,Completed
SO07482,2023-09-26,C021,P001,R01,1468,158.07,232046.76,7,Completed
SO07483,2025-11-15,C039,P002,R01,347,80.15,27812.05,23,Completed
SO07484,2023-07-19,C001,P004,R01,1822,378.72,690027.84,8,Completed
SO07485,2025-12-21,C035,P002,R02,1969,432.23,851060.87,5,Completed
SO07486,2025-10-15,C043,P001,R04,852,169.93,144780.36,12,Completed
SO07487,2024-02-25,C023,P001,R04,486,183.55,89205.3,19,Completed
SO07488,2024-05-10,C049,P004,R03,1012,186.94,189183.28,18,Completed
SO07489,2024-09-14,C022,P006,R02,944,269.37,254285.28,5,Completed
SO07490,2024-10-29,C022,P008,R02,1103,404.87,446571.61,3,Completed
SO07491,2023-02-22,C008,P001,R04,1430,409.45,585513.5,19,Completed
SO07492,2024-04-19,C021,P005,R01,689,183.59,126493.51,11,Completed
SO07493,2025-01-10,C020,P003,R01,1578,237.53,374822.34,26,Completed
SO07494,2024-03-25,C024,P004,R02,1232,355.56,438049.92,29,Delayed
SO07495,2023-01-31,C043,P002,R04,1539,58.13,89462.07,29,Delayed
SO07496,2025-03-18,C042,P008,R04,1235,59.71,73741.85,13,Completed
SO07497,2025-12-26,C035,P007,R02,1037,389.86,404284.82,18,Completed
SO07498,2023-05-25,C012,P006,R01,1590,478.63,761021.7,15,Completed
SO07499,2023-07-21,C023,P002,R04,226,51.13,11555.38,25,Completed
SO07500,2024-08-17,C013,P001,R01,1152,211.38,243509.76,18,Completed
SO07501,2024-01-24,C032,P002,R02,621,47.16,29286.36,18,Completed
SO07502,2025-10-01,C008,P006,R04,910,499.3,454363.0,7,Completed
SO07503,2023-05-14,C024,P006,R02,1118,70.88,79243.84,24,Completed
SO07504,2023-09-06,C015,P005,R04,1841,75.91,139750.31,17,Completed
SO07505,2024-09-14,C036,P005,R04,166,411.95,68383.7,10,Completed
SO07506,2025-09-07,C043,P003,R04,678,246.16,166896.48,5,Completed
SO07507,2025-08-04,C037,P008,R04,1143,478.8,547268.4,19,Completed
SO07508,2024-11-23,C004,P004,R03,368,323.54,119062.72,6,Completed
SO07509,2024-12-05,C007,P006,R02,1202,178.83,214953.66,25,Completed
SO07510,2024-05-13,C014,P001,R03,602,270.05,162570.1,15,Completed
SO07511,2023-04-01,C009,P005,R02,1609,228.53,367704.77,25,Completed
SO07512,2025-03-16,C045,P008,R03,408,174.75,71298.0,3,Completed
SO07513,2024-02-08,C029,P004,R02,76,22.53,1712.28,12,Completed
SO07514,2024-01-05,C045,P005,R03,1990,492.41,979895.9,28,Delayed
SO07515,2023-07-11,C018,P001,R04,1041,298.08,310301.28,27,Delayed
SO07516,2023-09-13,C034,P006,R02,691,336.83,232749.53,11,Completed
SO07517,2023-04-19,C002,P006,R04,307,278.96,85640.72,16,Completed
SO07518,2024-06-03,C046,P005,R01,1586,307.98,488456.28,19,Completed
SO07519,2025-10-01,C021,P007,R01,441,316.79,139704.39,4,Completed
SO07520,2025-12-09,C048,P006,R04,1254,380.63,477310.02,8,Completed
SO07521,2023-08-13,C045,P003,R03,1291,490.98,633855.18,15,Completed
SO07522,2024-03-31,C012,P002,R01,167,207.28,34615.76,19,Completed
SO07523,2023-09-21,C002,P006,R04,378,124.74,47151.72,3,Completed
SO07524,2023-03-24,C047,P004,R04,1029,482.31,496296.99,14,Completed
SO07525,2025-10-10,C014,P007,R03,1636,114.4,187158.4,20,Completed
SO07526,2024-01-29,C017,P003,R03,656,408.53,267995.68,13,Completed
SO07527,2023-06-23,C028,P005,R04,58,116.98,6784.84,10,Completed
SO07528,2025-12-08,C023,P002,R04,1775,465.76,826724.0,26,Completed
SO07529,2023-01-16,C023,P001,R04,1850,200.44,370814.0,4,Completed
SO07530,2023-02-19,C034,P006,R02,1243,130.06,161664.58,4,Completed
SO07531,2024-10-22,C031,P004,R02,1628,158.29,257696.12,7,Completed
SO07532,2025-01-10,C016,P001,R03,1135,134.61,152782.35,28,Delayed
SO07533,2023-03-28,C030,P003,R02,1553,95.19,147830.07,6,Completed
SO07534,2023-07-29,C035,P001,R02,818,490.86,401523.48,21,Completed
SO07535,2024-12-06,C046,P005,R01,511,373.89,191057.79,21,Completed
SO07536,2025-12-10,C006,P006,R04,619,90.15,55802.85,7,Completed
SO07537,2024-12-22,C015,P006,R04,1852,475.01,879718.52,3,Completed
SO07538,2025-11-04,C041,P008,R02,1480,27.36,40492.8,7,Completed
SO07539,2024-02-07,C007,P007,R02,1778,234.33,416638.74,27,Delayed
SO07540,2023-02-15,C037,P008,R04,1020,272.22,277664.4,12,Completed
SO07541,2025-03-03,C008,P005,R04,657,415.36,272891.52,16,Completed
SO07542,2025-11-27,C029,P004,R02,74,454.76,33652.24,25,Completed
SO07543,2024-02-06,C028,P003,R04,590,36.37,21458.3,25,Completed
SO07544,2025-06-17,C010,P005,R04,1100,395.05,434555.0,23,Completed
SO07545,2023-01-06,C013,P003,R01,1643,277.49,455916.07,6,Completed
SO07546,2024-09-01,C002,P003,R04,1674,179.58,300616.92,28,Delayed
SO07547,2024-12-17,C013,P003,R01,636,450.45,286486.2,27,Delayed
SO07548,2025-11-27,C048,P005,R04,646,140.72,90905.12,22,Completed
SO07549,2024-06-23,C004,P001,R03,767,319.63,245156.21,28,Delayed
SO07550,2025-11-25,C037,P005,R04,1239,282.03,349435.17,28,Delayed
SO07551,2024-03-09,C042,P007,R04,828,357.14,295711.92,8,Completed
SO07552,2025-01-25,C038,P004,R02,125,361.21,45151.25,16,Completed
SO07553,2025-10-05,C042,P004,R04,1691,37.77,63869.07,12,Completed
SO07554,2024-08-03,C011,P003,R04,1870,238.48,445957.6,20,Completed
SO07555,2025-09-13,C035,P005,R02,888,194.75,172938.0,6,Completed
SO07556,2025-11-23,C018,P008,R04,159,198.44,31551.96,6,Completed
SO07557,2024-11-27,C026,P006,R04,695,75.31,52340.45,23,Completed
SO07558,2024-11-27,C040,P007,R01,1288,308.58,397451.04,7,Completed
SO07559,2025-06-02,C018,P002,R04,1517,223.21,338609.57,3,Completed
SO07560,2024-02-26,C019,P002,R04,1080,259.21,279946.8,28,Delayed
SO07561,2025-05-12,C007,P006,R02,764,125.02,95515.28,15,Completed
SO07562,2024-10-23,C015,P002,R04,616,192.36,118493.76,17,Completed
SO07563,2025-11-14,C019,P001,R04,766,55.18,42267.88,18,Completed
SO07564,2024-12-27,C026,P003,R04,1511,195.57,295506.27,22,Completed
SO07565,2025-03-14,C044,P003,R01,1676,497.88,834446.88,8,Completed
SO07566,2025-11-11,C021,P006,R01,1003,166.91,167410.73,29,Delayed
SO07567,2023-07-13,C014,P007,R03,119,458.59,54572.21,8,Completed
SO07568,2025-06-11,C016,P002,R03,1219,349.3,425796.7,5,Completed
SO07569,2024-05-25,C035,P005,R02,1464,187.95,275158.8,26,Completed
SO07570,2023-04-18,C022,P001,R02,51,476.84,24318.84,6,Completed
SO07571,2023-04-10,C035,P006,R02,66,423.37,27942.42,24,Completed
SO07572,2025-04-08,C021,P003,R01,907,469.07,425446.49,9,Completed
SO07573,2023-01-03,C040,P005,R01,1299,225.12,292430.88,8,Completed
SO07574,2024-10-23,C029,P001,R02,1318,418.59,551701.62,14,Completed
SO07575,2023-07-30,C018,P005,R04,615,495.63,304812.45,11,Completed
SO07576,2023-08-09,C046,P004,R01,661,489.81,323764.41,10,Completed
SO07577,2023-09-13,C004,P005,R03,1100,352.92,388212.0,23,Completed
SO07578,2023-01-23,C030,P003,R02,528,292.68,154535.04,22,Completed
SO07579,2023-02-22,C017,P005,R03,1865,481.63,898239.95,29,Delayed
SO07580,2024-02-21,C001,P008,R01,1555,163.78,254677.9,20,Completed
SO07581,2024-12-08,C027,P002,R03,1825,287.3,524322.5,5,Completed
SO07582,2024-05-16,C036,P005,R04,919,336.54,309280.26,5,Completed
SO07583,2024-09-13,C038,P001,R02,998,432.82,431954.36,28,Delayed
SO07584,2024-04-22,C037,P005,R04,1958,426.78,835635.24,5,Completed
SO07585,2025-11-05,C035,P002,R02,1912,128.95,246552.4,8,Completed
SO07586,2023-12-01,C015,P004,R04,375,185.74,69652.5,7,Completed
SO07587,2025-08-22,C003,P003,R03,334,259.22,86579.48,9,Completed
SO07588,2025-10-12,C022,P001,R02,661,46.67,30848.87,16,Completed
SO07589,2023-09-28,C004,P005,R03,1363,253.46,345465.98,18,Completed
SO07590,2024-10-28,C045,P007,R03,1366,34.66,47345.56,22,Completed
SO07591,2024-06-17,C013,P008,R01,374,437.67,163688.58,8,Completed
SO07592,2025-08-16,C024,P008,R02,894,393.03,351368.82,3,Completed
SO07593,2023-05-09,C016,P005,R03,926,203.44,188385.44,26,Completed
SO07594,2024-07-20,C005,P003,R04,176,329.59,58007.84,24,Completed
SO07595,2025-12-09,C047,P008,R04,339,405.16,137349.24,13,Completed
SO07596,2023-12-09,C008,P004,R04,1195,460.4,550178.0,10,Completed
SO07597,2025-08-29,C029,P001,R02,1591,439.41,699101.31,27,Delayed
SO07598,2023-09-10,C017,P006,R03,1537,372.24,572132.88,21,Completed
SO07599,2025-07-02,C041,P008,R02,597,424.96,253701.12,22,Completed
SO07600,2023-08-29,C003,P002,R03,1573,284.23,447093.79,12,Completed
SO07601,2024-01-31,C015,P008,R04,1833,396.5,726784.5,6,Completed
SO07602,2025-08-23,C003,P003,R03,1608,97.3,156458.4,3,Completed
SO07603,2024-05-27,C035,P004,R02,1958,44.49,87111.42,5,Completed
SO07604,2024-02-19,C013,P001,R01,1771,387.89,686953.19,4,Completed
SO07605,2025-06-15,C047,P002,R04,980,247.58,242628.4,21,Completed
SO07606,2024-06-13,C020,P008,R01,1870,335.94,628207.8,27,Delayed
SO07607,2024-07-29,C030,P003,R02,1741,93.83,163358.03,26,Completed
SO07608,2025-11-27,C013,P001,R01,1561,333.57,520702.77,11,Completed
SO07609,2023-05-16,C029,P006,R02,1806,344.86,622817.16,26,Completed
SO07610,2025-10-16,C033,P006,R02,1171,331.44,388116.24,11,Completed
SO07611,2023-06-11,C034,P004,R02,820,478.18,392107.6,21,Completed
SO07612,2025-05-26,C033,P008,R02,1089,72.81,79290.09,19,Completed
SO07613,2024-12-20,C001,P008,R01,1258,209.69,263790.02,27,Delayed
SO07614,2025-12-11,C018,P003,R04,282,92.29,26025.78,22,Completed
SO07615,2023-10-22,C034,P006,R02,1008,213.08,214784.64,21,Completed
SO07616,2024-10-15,C005,P001,R04,1977,364.22,720062.94,26,Completed
SO07617,2023-01-24,C013,P008,R01,881,42.83,37733.23,5,Completed
SO07618,2024-07-11,C047,P003,R04,1557,60.45,94120.65,22,Completed
SO07619,2025-05-18,C032,P002,R02,1951,339.05,661486.55,24,Completed
SO07620,2025-02-18,C017,P002,R03,1321,222.4,293790.4,21,Completed
SO07621,2023-03-09,C025,P006,R01,86,224.31,19290.66,17,Completed
SO07622,2023-07-21,C043,P001,R04,528,374.86,197926.08,18,Completed
SO07623,2024-02-10,C024,P002,R02,733,112.66,82579.78,17,Completed
SO07624,2025-04-15,C032,P001,R02,1127,369.99,416978.73,28,Delayed
SO07625,2024-09-05,C046,P002,R01,1036,164.95,170888.2,10,Completed
SO07626,2024-09-15,C022,P003,R02,724,133.38,96567.12,4,Completed
SO07627,2025-02-08,C035,P004,R02,1176,265.14,311804.64,14,Completed
SO07628,2023-07-11,C020,P005,R01,228,177.38,40442.64,5,Completed
SO07629,2023-02-28,C033,P008,R02,1678,50.87,85359.86,6,Completed
SO07630,2025-06-18,C047,P004,R04,1372,150.03,205841.16,5,Completed
SO07631,2024-02-05,C049,P003,R03,1151,458.39,527606.89,27,Delayed
SO07632,2024-05-01,C004,P008,R03,837,190.6,159532.2,5,Completed
SO07633,2025-07-30,C022,P002,R02,148,377.63,55889.24,17,Completed
SO07634,2025-03-08,C023,P008,R04,132,219.05,28914.6,23,Completed
SO07635,2025-10-07,C002,P003,R04,1869,427.04,798137.76,17,Completed
SO07636,2023-08-31,C047,P001,R04,1464,27.39,40098.96,13,Completed
SO07637,2024-10-23,C007,P001,R02,1541,117.64,181283.24,21,Completed
SO07638,2024-06-26,C018,P002,R04,1017,327.79,333362.43,24,Completed
SO07639,2024-03-07,C002,P003,R04,468,288.31,134929.08,17,Completed
SO07640,2023-12-06,C046,P001,R01,1923,442.46,850850.58,4,Completed
SO07641,2023-07-28,C038,P001,R02,854,146.47,125085.38,13,Completed
SO07642,2023-12-16,C031,P003,R02,192,93.67,17984.64,28,Delayed
SO07643,2023-12-04,C015,P007,R04,433,160.85,69648.05,4,Completed
SO07644,2024-10-10,C035,P001,R02,963,135.41,130399.83,23,Completed
SO07645,2025-10-24,C045,P003,R03,1093,240.79,263183.47,6,Completed
SO07646,2023-05-16,C031,P003,R02,485,36.9,17896.5,9,Completed
SO07647,2023-04-30,C030,P002,R02,737,181.69,133905.53,23,Completed
SO07648,2023-09-17,C005,P004,R04,900,334.65,301185.0,19,Completed
SO07649,2023-03-07,C015,P005,R04,1732,167.78,290594.96,28,Delayed
SO07650,2023-10-07,C035,P002,R02,860,345.83,297413.8,24,Completed
SO07651,2024-02-17,C026,P003,R04,1970,80.97,159510.9,23,Completed
SO07652,2023-09-26,C020,P008,R01,1758,471.44,828791.52,23,Completed
SO07653,2024-07-14,C031,P004,R02,902,482.91,435584.82,19,Completed
SO07654,2023-12-14,C022,P003,R02,1557,397.25,618518.25,17,Completed
SO07655,2025-07-02,C024,P004,R02,557,104.81,58379.17,22,Completed
SO07656,2024-08-28,C009,P008,R02,809,24.85,20103.65,25,Completed
SO07657,2025-05-12,C040,P001,R01,630,96.25,60637.5,10,Completed
SO07658,2025-04-16,C021,P001,R01,821,268.56,220487.76,29,Delayed
SO07659,2023-08-19,C019,P005,R04,889,142.8,126949.2,29,Delayed
SO07660,2023-12-13,C030,P002,R02,764,458.04,349942.56,18,Completed
SO07661,2023-06-05,C015,P006,R04,533,100.89,53774.37,24,Completed
SO07662,2025-10-20,C022,P005,R02,588,310.2,182397.6,14,Completed
SO07663,2025-12-18,C038,P005,R02,519,169.13,87778.47,5,Completed
SO07664,2025-10-25,C045,P002,R03,101,171.33,17304.33,27,Delayed
SO07665,2024-03-23,C050,P008,R04,1464,256.48,375486.72,5,Completed
SO07666,2024-12-31,C028,P002,R04,1418,258.26,366212.68,13,Completed
SO07667,2023-08-02,C038,P008,R02,1917,233.3,447236.1,7,Completed
SO07668,2025-09-07,C012,P001,R01,750,449.54,337155.0,18,Completed
SO07669,2024-12-18,C048,P001,R04,690,280.4,193476.0,22,Completed
SO07670,2024-08-15,C045,P005,R03,780,373.74,291517.2,25,Completed
SO07671,2025-04-14,C009,P005,R02,1522,467.44,711443.68,25,Completed
SO07672,2024-06-15,C036,P001,R04,297,336.12,99827.64,7,Completed
SO07673,2023-09-17,C044,P005,R01,1461,96.73,141322.53,8,Completed
SO07674,2023-10-22,C046,P008,R01,1775,398.86,707976.5,5,Completed
SO07675,2025-02-18,C016,P003,R03,771,368.68,284252.28,10,Completed
SO07676,2025-02-08,C006,P001,R04,169,439.59,74290.71,27,Delayed
SO07677,2023-12-16,C002,P006,R04,1552,137.89,214005.28,11,Completed
SO07678,2025-08-03,C028,P007,R04,926,495.1,458462.6,19,Completed
SO07679,2025-06-25,C035,P001,R02,1242,74.37,92367.54,6,Completed
SO07680,2023-03-11,C046,P005,R01,1851,246.84,456900.84,23,Completed
SO07681,2024-03-02,C010,P006,R04,1565,35.42,55432.3,26,Completed
SO07682,2024-07-01,C008,P005,R04,1919,131.96,253231.24,6,Completed
SO07683,2023-07-31,C036,P003,R04,1351,407.71,550816.21,16,Completed
SO07684,2025-02-01,C043,P005,R04,224,477.63,106989.12,8,Completed
SO07685,2024-10-08,C025,P002,R01,1019,382.68,389950.92,28,Delayed
SO07686,2025-11-07,C009,P005,R02,1253,159.6,199978.8,20,Completed
SO07687,2023-11-16,C032,P002,R02,294,60.12,17675.28,26,Completed
SO07688,2023-06-06,C025,P005,R01,1785,156.27,278941.95,15,Completed
SO07689,2023-07-28,C030,P003,R02,1432,336.87,482397.84,19,Completed
SO07690,2023-05-19,C002,P001,R04,236,379.27,89507.72,24,Completed
SO07691,2024-05-08,C033,P007,R02,836,280.88,234815.68,24,Completed
SO07692,2024-10-10,C020,P006,R01,1698,119.39,202724.22,13,Completed
SO07693,2025-04-18,C029,P006,R02,233,76.96,17931.68,15,Completed
SO07694,2024-07-18,C008,P002,R04,245,272.36,66728.2,13,Completed
SO07695,2024-01-21,C016,P006,R03,1470,320.23,470738.1,6,Completed
SO07696,2024-04-03,C017,P008,R03,1778,446.89,794570.42,24,Completed
SO07697,2023-09-03,C023,P005,R04,263,87.6,23038.8,15,Completed
SO07698,2024-08-02,C022,P007,R02,1347,53.3,71795.1,17,Completed
SO07699,2025-12-16,C033,P008,R02,737,440.61,324729.57,10,Completed
SO07700,2024-05-01,C008,P004,R04,104,496.14,51598.56,28,Delayed
SO07701,2025-08-10,C001,P005,R01,1632,490.73,800871.36,21,Completed
SO07702,2023-12-10,C016,P008,R03,1975,189.66,374578.5,24,Completed
SO07703,2023-11-04,C026,P002,R04,1411,228.85,322907.35,14,Completed
SO07704,2023-01-06,C024,P007,R02,450,424.27,190921.5,6,Completed
SO07705,2023-10-05,C038,P008,R02,180,411.69,74104.2,5,Completed
SO07706,2023-11-05,C033,P006,R02,163,348.57,56816.91,28,Delayed
SO07707,2025-05-09,C015,P007,R04,704,349.74,246216.96,6,Completed
SO07708,2025-06-10,C020,P008,R01,989,61.17,60497.13,9,Completed
SO07709,2023-08-10,C009,P004,R02,1447,275.32,398388.04,28,Delayed
SO07710,2024-01-23,C035,P008,R02,1369,170.66,233633.54,14,Completed
SO07711,2025-01-14,C035,P003,R02,1397,50.27,70227.19,24,Completed
SO07712,2023-02-07,C014,P001,R03,1889,253.37,478615.93,25,Completed
SO07713,2024-12-24,C024,P003,R02,1339,277.72,371867.08,19,Completed
SO07714,2025-04-24,C042,P003,R04,328,115.87,38005.36,24,Completed
SO07715,2023-04-11,C018,P004,R04,1448,286.98,415547.04,18,Completed
SO07716,2023-10-10,C027,P001,R03,932,40.41,37662.12,14,Completed
SO07717,2023-06-14,C020,P001,R01,1830,486.34,890002.2,21,Completed
SO07718,2025-10-24,C045,P001,R03,230,370.13,85129.9,9,Completed
SO07719,2024-04-08,C030,P003,R02,423,55.13,23319.99,27,Delayed
SO07720,2025-04-25,C041,P008,R02,1154,101.34,116946.36,5,Completed
SO07721,2025-10-02,C021,P002,R01,418,114.44,47835.92,6,Completed
SO07722,2025-03-29,C007,P008,R02,1849,248.45,459384.05,4,Completed
SO07723,2025-12-31,C049,P003,R03,1706,108.26,184691.56,8,Completed
SO07724,2023-04-27,C005,P008,R04,724,306.08,221601.92,18,Completed
SO07725,2024-05-03,C001,P001,R01,267,42.51,11350.17,17,Completed
SO07726,2023-04-24,C024,P007,R02,1357,74.29,100811.53,13,Completed
SO07727,2024-10-12,C006,P001,R04,412,276.17,113782.04,8,Completed
SO07728,2023-02-04,C023,P002,R04,566,129.8,73466.8,11,Completed
SO07729,2024-03-03,C028,P005,R04,1903,242.85,462143.55,8,Completed
SO07730,2024-09-18,C043,P008,R04,1756,325.84,572175.04,4,Completed
SO07731,2024-05-29,C010,P002,R04,539,22.8,12289.2,22,Completed
SO07732,2024-07-27,C002,P006,R04,351,121.5,42646.5,25,Completed
SO07733,2025-05-15,C003,P005,R03,1046,446.84,467394.64,12,Completed
SO07734,2023-06-07,C027,P004,R03,870,57.04,49624.8,8,Completed
SO07735,2023-11-11,C013,P005,R01,916,344.45,315516.2,24,Completed
SO07736,2025-05-01,C011,P002,R04,289,223.27,64525.03,28,Delayed
SO07737,2023-11-30,C014,P003,R03,1601,25.76,41241.76,21,Completed
SO07738,2024-07-30,C025,P003,R01,1514,169.51,256638.14,7,Completed
SO07739,2024-04-13,C034,P008,R02,1243,75.36,93672.48,13,Completed
SO07740,2023-11-30,C005,P008,R04,1605,277.64,445612.2,12,Completed
SO07741,2025-03-09,C001,P005,R01,1285,451.8,580563.0,6,Completed
SO07742,2023-12-18,C038,P004,R02,434,73.43,31868.62,7,Completed
SO07743,2023-02-19,C003,P003,R03,381,65.37,24905.97,17,Completed
SO07744,2024-09-29,C012,P008,R01,1046,122.05,127664.3,9,Completed
SO07745,2023-05-07,C011,P001,R04,1118,103.02,115176.36,13,Completed
SO07746,2023-10-14,C008,P007,R04,1299,300.8,390739.2,16,Completed
SO07747,2024-11-24,C001,P007,R01,1530,373.62,571638.6,13,Completed
SO07748,2025-01-08,C024,P004,R02,1237,443.46,548560.02,24,Completed
SO07749,2025-02-13,C016,P004,R03,1267,203.42,257733.14,7,Completed
SO07750,2023-02-08,C025,P004,R01,900,158.39,142551.0,10,Completed
SO07751,2024-10-15,C009,P008,R02,1398,30.42,42527.16,22,Completed
SO07752,2025-07-16,C033,P001,R02,969,287.05,278151.45,15,Completed
SO07753,2024-03-29,C007,P008,R02,821,118.93,97641.53,10,Completed
